customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
10872.0,64.0,Female,East,Secondary,Salaried,700144.1928569466,357023.2526214301,Education,546.6472000329916,3.0,27.0,42.98256272575633,2019-12-21,1.0
10177.0,39.0,Male,East,Post-Graduate,Salaried,583294.3852898965,159081.92498047964,Business,714.9252175766019,1.0,31.0,58.22326936188777,2015-04-10,0.0
10793.0,52.0,Female,North,Graduate,Salaried,576743.2305517313,596451.4386104196,Home,621.5699926056009,3.0,19.0,37.231783480038445,2022-02-07,0.0
11069.0,37.0,Male,West,Post-Graduate,Salaried,318279.5884669587,263560.0475556873,Other,643.3699555451726,5.0,27.0,22.24626454872968,2024-04-29,0.0
10763.0,43.890238594853635,Male,North,Graduate,Salaried,694221.1758247332,202209.5786331057,Home,652.0035203637227,3.0,25.0,37.13325517221509,2015-03-17,0.0
11701.0,27.0,Female,South,Secondary,Salaried,759370.4012090792,106629.98409289759,Home,652.4661423756938,1.0,32.0,56.479368792304,2023-08-18,0.0
10155.0,59.0,Male,North,Graduate,Salaried,497948.24296199536,129267.78999102078,Business,649.3868149554025,1.0,35.0,47.76399222124788,2020-01-20,0.0
10915.0,43.922243585397425,Female,West,Graduate,Self-Employed,429805.7303956751,65749.84753914073,Other,603.1594710784215,2.0,35.0,50.73495494880772,2019-11-14,0.0
11028.0,39.0,Other,North,Graduate,Salaried,937959.5589363466,720779.0365556229,Business,625.1288554259762,1.0,28.0,33.12284341217917,2019-05-09,0.0
11457.0,37.0,Female,East,Primary,Salaried,620361.8163530551,71715.09981630169,Other,739.6792255791843,4.0,27.0,58.65927103183931,2021-08-10,0.0
10301.0,49.0,Male,North,Graduate,Salaried,178884.60833670513,950897.5370825557,Business,644.1044774435851,4.0,25.0,19.551160497680524,2022-05-30,0.0
11326.0,68.0,Male,West,Primary,Unemployed,947951.4729047752,106886.57045783298,Car,660.4364633198176,2.0,38.0,47.22142604944744,2022-07-18,0.0
10810.0,64.0,Male,West,Graduate,Salaried,325806.7641362042,665645.9782931474,Car,640.6547962038259,1.0,30.0,33.19129325621258,2022-11-11,0.0
11756.0,23.0,Male,West,Graduate,Salaried,688885.3783330984,162231.9714650439,Home,652.6719982114948,4.0,32.0,48.39071014555312,2019-10-17,0.0
10238.0,19.0,Female,South,Secondary,Salaried,750434.2765970435,162384.55232785875,Education,754.4396693100242,1.0,28.0,42.39534463529609,2017-09-20,0.0
10789.0,65.0,Female,East,Primary,Salaried,735883.5568664783,403967.2876574789,Car,649.7817242620049,3.0,21.0,41.17424085680717,2018-01-03,0.0
11617.0,43.0,Male,North,Primary,Salaried,934498.0928717871,94452.57628642616,Other,652.4653496394887,1.0,31.0,71.79886671260918,2022-02-13,0.0
10937.0,49.0,Male,West,Primary,Salaried,843848.6051662905,156947.81769833094,Other,651.3412815097795,1.0,43.0,44.91363493198696,2017-04-13,0.0
10097.0,62.0,Male,West,Primary,Self-Employed,288777.57012684684,352002.05853841256,Business,702.8087900559922,1.0,21.0,1.898630261270597,2021-07-12,0.0
11254.0,25.0,Male,East,Graduate,Unemployed,623345.2380248645,79129.18412438832,Car,575.2507600099227,4.0,34.0,28.93076069886713,2016-07-19,0.0
11607.0,40.0,Male,West,Primary,Salaried,390755.9795669722,304523.89547582145,Home,654.9650291758892,2.0,42.0,51.165615537506326,2019-03-10,0.0
11883.0,62.0,Male,North,Primary,Self-Employed,195957.5700674177,644099.5196417558,Business,636.2464136354338,5.0,25.0,41.70837748295525,2021-12-13,0.0
10866.0,61.0,Male,West,Graduate,Salaried,700574.7139220954,231979.79032252505,Business,530.1713045570166,3.0,28.0,43.826253351913024,2022-04-30,0.0
11829.0,30.0,Male,North,Secondary,Salaried,1033432.6800525124,163239.1591465981,Education,616.9275491697265,3.0,29.0,32.28933779530968,2015-04-23,0.0
11638.0,43.86300414933782,Female,West,Graduate,Salaried,637260.7994811675,165683.81861614794,Business,562.3106769122057,4.0,22.0,48.8447637412746,2021-04-09,1.0
11166.0,35.0,Male,South,Secondary,Salaried,849404.9407019744,51530.94013706356,Other,735.022586816657,1.0,35.0,46.61534225232288,2019-12-14,0.0
11733.0,56.0,Female,North,Secondary,Salaried,747055.1124751746,117582.99643133892,Car,740.9062343555304,4.0,31.0,26.320816167173493,2018-08-24,1.0
10961.0,26.0,Male,South,Secondary,Salaried,634226.8563517858,606678.0796975684,Education,737.4553751831704,2.0,31.0,28.44571477783025,2023-07-01,0.0
11556.0,64.0,Female,North,Graduate,Self-Employed,588146.1547423195,717305.290478486,Business,591.3198633439363,2.0,34.0,57.72693894522945,2024-09-22,0.0
11810.0,23.0,Female,East,Graduate,Self-Employed,291431.1289680497,146142.78663061655,Education,769.6536941121774,4.0,29.0,24.026484855039293,2016-03-22,0.0
10701.0,34.0,Male,South,Graduate,Self-Employed,315212.5671193165,1006930.6021724928,Other,734.4086656571935,1.0,32.0,19.088156428770667,2018-04-25,0.0
10048.0,35.0,Male,West,Graduate,Salaried,763699.1996627458,221881.29722408895,Education,668.0963649859256,4.0,21.0,30.62826874701156,2019-11-07,0.0
11244.0,43.0,Male,South,Graduate,Self-Employed,650065.4678841268,70276.67472409949,Car,687.0445323956902,2.0,26.0,26.363188291803205,2017-01-24,0.0
10537.0,53.0,Male,North,Secondary,Salaried,613948.0753138779,350245.8459609277,Home,671.740261180802,2.0,16.0,37.44067369687844,2020-02-11,1.0
10398.0,42.0,Male,West,Graduate,Self-Employed,520697.4743708499,77927.32289825805,Education,652.665923817808,6.0,25.0,40.00801241864232,2022-09-29,0.0
10982.0,45.0,Female,South,Graduate,Salaried,748668.8979587493,13022.21469952655,Home,571.7144876030153,2.0,28.0,55.15077750817252,2016-01-21,0.0
10168.0,62.0,Other,North,Primary,Salaried,720186.4568890729,682045.9428996708,Business,736.9548174266147,2.0,30.0,23.88844474446752,2017-12-26,0.0
11351.0,57.0,Female,North,Graduate,Self-Employed,620842.6938041608,50967.61833548866,Car,651.845589205096,2.0,31.0,41.02715763888631,2016-02-22,0.0
11443.0,53.0,Male,East,Secondary,Salaried,577626.6481615329,226244.0409860396,Car,628.5907307834319,2.0,25.0,40.03199100696921,2019-07-07,0.0
11053.0,47.0,Female,East,Post-Graduate,Salaried,445705.21349731705,1050882.7510395274,Business,610.497083201734,3.0,31.0,52.170347377390165,2020-09-16,1.0
11711.0,62.0,Male,South,Graduate,Unemployed,765415.6163461818,76405.19418953964,Business,671.8520469998562,1.0,28.0,42.94906838802967,2024-11-10,0.0
11852.0,62.0,Male,East,Secondary,Salaried,619800.9024774353,26734.039876199735,Home,687.571750864026,2.0,38.0,72.73036822712419,2023-07-01,0.0
11295.0,43.0,Female,North,Secondary,Salaried,303940.68198603124,410480.2440432458,Car,688.986047006858,2.0,32.0,41.402024378595925,2019-02-25,0.0
11144.0,18.0,Male,North,Graduate,Salaried,625396.3395432602,663272.0567982439,Car,563.1430959287792,1.0,27.0,34.97724607313386,2023-04-18,0.0
10189.0,28.0,Male,South,Graduate,Salaried,912661.3358371943,153365.08691681165,Other,651.1964912665617,2.0,31.0,51.71036682186903,2017-01-18,0.0
10094.0,41.0,Male,West,Graduate,Unemployed,1189272.9576925798,394591.9419933625,Home,701.1710059292271,2.220446049250313e-16,37.0,42.525106217004925,2017-01-25,0.0
10924.0,48.0,Male,South,Secondary,Salaried,541192.5015171779,438401.05875982647,Car,652.0948352029787,3.0,28.0,33.311717754608964,2023-12-20,0.0
10311.0,50.0,Female,South,Graduate,Salaried,-730485.9911646969,158230.911905112,Other,753.5759078110362,3.0,24.0,24.51656296086592,2021-05-23,1.0
11089.0,43.0,Male,South,Secondary,Salaried,796974.006039724,37965.407727477024,Home,688.0296347082867,1.0,29.0,52.38672968948004,2023-03-18,0.0
11259.0,60.0,Male,West,Secondary,Self-Employed,465567.56237488624,389054.6081256189,Home,671.9040951545314,5.0,32.0,62.46593249986586,2022-03-16,0.0
10585.0,43.88117279626283,Male,West,Graduate,Salaried,619620.5893951865,145091.00208018252,Education,760.0959153963956,2.0,19.0,69.01314827230772,2021-10-13,0.0
11775.0,55.0,Male,North,Secondary,Salaried,773734.8966076558,323228.76000887627,Education,674.0304087887478,1.0,29.0,42.88320899216562,2022-11-08,1.0
10538.0,51.0,Female,West,Primary,Salaried,493468.2128025829,771882.7956530801,Other,535.3160438183689,3.0,21.0,45.90586217993694,2024-09-06,0.0
11025.0,64.0,Male,North,Graduate,Self-Employed,497271.1810524008,29093.03292024706,Business,660.6259387472974,2.0,30.0,58.29692492187796,2015-08-26,0.0
10375.0,43.892770038206635,Male,East,Post-Graduate,Salaried,852776.3031679404,161792.85951313848,Car,580.7272984977938,2.0,22.0,14.892062135634568,2021-04-25,0.0
10589.0,43.89649545983592,Male,West,Primary,Unemployed,622657.0199285059,386972.818802437,Car,534.8040925176956,1.0,22.0,37.96110548846651,2021-07-18,0.0
10145.0,18.0,Male,East,Graduate,Salaried,623368.3907366972,890.1354314703494,Business,558.7782407841332,1.0,22.0,67.90340493189342,2019-02-14,1.0
10362.0,38.0,Female,East,Primary,Self-Employed,949500.3828008154,424264.4908393782,Education,587.9688111841373,1.0,27.0,30.49650205532034,2017-08-27,0.0
10270.0,49.0,Male,West,Secondary,Self-Employed,321039.1132559249,315970.3604612044,Other,656.0095500849403,3.0,32.0,78.17834150975841,2017-08-03,0.0
10490.0,29.0,Female,South,Graduate,Self-Employed,296480.3500827401,75420.87899337651,Home,696.2529525028834,1.0,30.0,14.291566784463392,2019-06-03,0.0
10391.0,69.0,Male,West,Primary,Salaried,667007.996771495,81390.76573932028,Home,634.0112656027642,1.0,28.0,38.497455746257536,2021-10-30,0.0
11682.0,59.0,Male,West,Post-Graduate,Salaried,920989.2691683592,169066.18988024912,Home,707.169776067043,2.0,33.0,31.337146287154624,2016-01-03,0.0
10141.0,54.0,Male,West,Secondary,Salaried,626355.3198414652,17314.212453126616,Home,705.3556822275382,4.0,40.0,48.56765885523865,2020-02-13,0.0
10473.0,52.0,Male,North,Graduate,Salaried,488552.54153688496,303617.81029254355,Education,667.224406961584,3.0,27.0,40.1697313219845,2024-10-04,1.0
10020.0,41.0,Male,West,Graduate,Unemployed,578739.5889352905,891979.0545625712,Car,577.342624358587,3.0,38.0,46.1755005617036,2023-12-14,0.0
10601.0,42.0,Female,West,Primary,Self-Employed,934006.6203414972,40650.28646563087,Car,649.6970746905309,2.220446049250313e-16,33.0,33.469210700208706,2018-07-06,0.0
10584.0,34.0,Male,North,Secondary,Unemployed,619967.7509970537,608539.1691315667,Other,739.6704785837419,3.0,31.0,52.25157044437403,2021-11-26,0.0
10241.0,49.0,Male,North,Graduate,Salaried,379711.2137744815,93317.78000400588,Education,725.4021701966113,1.0,22.0,38.05244574080493,2021-11-23,1.0
10861.0,51.0,Female,East,Post-Graduate,Salaried,758098.7947425762,16769.959700684354,Other,702.7746039524695,4.0,40.0,15.659854864087343,2023-02-02,1.0
11402.0,46.0,Male,South,Secondary,Salaried,554764.7384222206,563619.3653387179,Business,609.023448858172,4.0,25.0,32.34743897090001,2019-12-14,1.0
11204.0,56.0,Male,North,Post-Graduate,Self-Employed,622570.3344381691,21987.726189536508,Car,507.3800972866454,2.0,28.0,25.50797186832242,2020-03-25,0.0
10916.0,60.0,Male,South,Post-Graduate,Salaried,622683.0336005548,4806.31424801884,Other,697.004923296979,2.0,27.0,32.48504189762325,2018-07-06,0.0
10171.0,46.0,Male,West,Secondary,Self-Employed,468008.7789554655,57188.63475966998,Business,507.6627690136323,1.0,31.0,25.8828838513636,2016-02-17,1.0
10910.0,41.0,Female,North,Secondary,Salaried,620322.7946542352,121386.38499067407,Home,704.0032727226176,1.0,25.0,56.37536802124926,2019-04-29,0.0
10330.0,19.0,Male,North,Graduate,Unemployed,605520.3823615811,659154.9134859584,Education,604.5881085828041,1.0,26.0,28.469626723219555,2015-09-19,0.0
10333.0,58.0,Male,East,Graduate,Salaried,558863.7236052847,697376.0905905984,Other,659.0330879791461,4.0,32.0,32.40115041143265,2018-01-03,0.0
10722.0,37.0,Male,South,Graduate,Unemployed,496830.1197628562,488805.7658884181,Business,630.6899862056937,1.0,39.0,24.451986226537446,2018-05-21,0.0
10226.0,66.0,Male,South,Primary,Salaried,816746.6681336563,15552.315420764091,Home,547.680245133618,1.0,20.0,43.664501949069646,2019-03-25,0.0
10126.0,29.0,Male,South,Secondary,Salaried,425922.5889025837,1061901.9783588988,Education,550.6262378086026,1.0,27.0,46.23058244371697,2021-09-07,1.0
10524.0,33.0,Female,West,Graduate,Salaried,619148.1290333685,306437.6193614355,Car,804.4091761725543,1.0,20.0,38.8503691174561,2019-09-28,0.0
11097.0,43.89740264288314,Male,West,Graduate,Self-Employed,569222.5341172674,176130.89496679942,Other,672.6350428368696,2.220446049250313e-16,24.0,13.298301986177982,2020-11-15,0.0
11975.0,55.0,Female,East,Graduate,Unemployed,388018.3241290544,519448.8272692792,Business,645.6731258954015,2.0,26.0,37.60367458949493,2017-03-21,1.0
11195.0,25.0,Male,South,Secondary,Unemployed,622102.9743129782,10407.154733304924,Car,648.2383593300312,3.0,31.0,41.41316193250126,2019-07-24,0.0
10298.0,29.0,Male,North,Graduate,Salaried,1345448.373438756,190798.6589772042,Home,618.8725317631797,4.0,27.0,27.47046766625113,2022-12-25,1.0
10733.0,50.0,Male,South,Secondary,Salaried,604864.478025073,257771.71538178387,Home,646.5843817109334,3.0,32.0,14.532560790657929,2021-04-04,0.0
10395.0,50.0,Male,North,Post-Graduate,Self-Employed,1061716.4788656242,409259.7374355315,Home,510.7367673096798,3.0,27.0,52.49763390897317,2020-01-17,1.0
10702.0,24.0,Male,West,Secondary,Salaried,753549.6378560876,201830.1184826629,Other,534.5681964530994,3.0,32.0,29.141159114983434,2019-07-28,0.0
11461.0,47.0,Male,East,Post-Graduate,Salaried,563777.8994172759,116878.17914234602,Education,671.5633182457074,2.0,29.0,13.242206312251142,2015-01-20,0.0
11041.0,43.0,Male,South,Secondary,Self-Employed,433007.6654822161,613747.0404871919,Business,665.8806241038174,2.220446049250313e-16,24.0,35.13768494115888,2019-03-21,1.0
10064.0,31.0,Female,East,Secondary,Salaried,550844.1538566913,244099.070457282,Home,539.5063952831649,2.220446049250313e-16,22.0,45.03938144350851,2016-10-10,0.0
10639.0,29.0,Male,South,Secondary,Salaried,764506.9447291263,988678.0926358688,Other,708.4536724850581,2.0,24.0,37.30187668496104,2018-01-29,1.0
11703.0,42.0,Male,South,Post-Graduate,Self-Employed,425255.7646876637,516663.502110389,Education,652.03899006518,1.0,30.0,27.8236954639455,2019-05-18,0.0
11020.0,27.0,Female,North,Secondary,Self-Employed,541379.4408432794,508586.75249504106,Business,719.3261944776215,3.0,30.0,55.83322094911021,2023-07-26,0.0
10619.0,49.0,Female,West,Graduate,Salaried,757013.165770709,337599.8945537486,Other,673.1007722841655,3.0,28.0,43.695356591893486,2015-01-13,0.0
10842.0,38.0,Male,South,Secondary,Salaried,825519.255848894,355640.8429711976,Other,523.4139021394758,1.0,28.0,22.927027293148303,2021-09-09,0.0
10194.0,18.0,Male,South,Secondary,Self-Employed,624524.8620753328,87800.02237184512,Education,508.4420176994414,3.0,22.0,51.82408636608507,2021-03-28,0.0
10967.0,60.0,Female,West,Graduate,Self-Employed,665760.1128363833,508785.82749353343,Education,794.180293025409,2.0,34.0,35.17476447225284,2018-02-27,1.0
10764.0,49.0,Male,East,Secondary,Self-Employed,339546.6579988505,114327.86012501593,Other,639.3589149202097,3.0,24.0,57.39163003803989,2021-08-18,0.0
10283.0,67.0,Female,East,Secondary,Salaried,484452.3210380432,407953.1900252955,Business,651.8755500496637,2.220446049250313e-16,26.0,39.9411341678509,2022-04-05,0.0
10384.0,41.0,Male,East,Secondary,Self-Employed,989851.4205547796,57602.26095392753,Other,646.4451844322376,1.0,23.0,50.36259176393039,2019-06-28,0.0
10804.0,62.0,Female,South,Primary,Salaried,712205.0227677029,89382.8308691789,Car,609.2863790600704,2.0,36.0,50.04348775691925,2015-03-06,0.0
10294.0,66.0,Male,East,Primary,Self-Employed,222886.91950561083,439536.9490695939,Education,679.5507835226666,3.0,20.0,46.64648702527701,2023-02-09,0.0
10726.0,56.0,Male,North,Secondary,Salaried,917308.2267300568,370042.6313045364,Business,551.0025262320286,2.220446049250313e-16,27.0,48.565822515095874,2015-07-08,0.0
11738.0,51.0,Male,South,Graduate,Salaried,1099475.431427241,249868.8926756555,Education,650.1096618675875,1.0,34.0,15.833113515410592,2017-05-31,0.0
11836.0,57.0,Female,South,Graduate,Salaried,639463.3827526141,116596.64808262262,Business,655.7207081316363,2.0,25.0,32.21462481540773,2016-03-24,1.0
11547.0,43.90296039152315,Male,North,Graduate,Salaried,235724.79442023218,560981.6413171199,Home,637.1194524796318,3.0,35.0,40.42042526372313,2019-12-04,0.0
10111.0,28.0,Male,West,Secondary,Salaried,810938.6179268425,52439.70134189847,Home,518.4500447010289,1.0,35.0,62.9160858499914,2022-02-20,0.0
11088.0,23.0,Female,North,Post-Graduate,Salaried,656275.9147935197,191202.7324193062,Other,642.6116219052,3.0,32.0,57.6984260721834,2024-05-30,0.0
10552.0,66.0,Female,West,Graduate,Unemployed,989762.1446593404,172839.07220259917,Education,563.5284732539675,1.0,43.0,42.32890020629123,2020-06-03,0.0
10026.0,50.0,Female,North,Primary,Self-Employed,343376.4309526034,43410.791819085716,Business,749.0367056966534,3.0,25.0,40.111030581475184,2024-05-24,0.0
11277.0,25.0,Female,South,Graduate,Salaried,795455.3027413641,162343.02187624687,Business,632.6169920360722,1.0,30.0,44.5987347508659,2019-01-14,0.0
10525.0,43.0,Female,East,Post-Graduate,Salaried,448719.2983485967,443723.3981710668,Business,541.3243985096218,3.0,23.0,55.938048097974416,2016-04-18,1.0
11769.0,35.0,Male,North,Secondary,Salaried,634716.4042970845,460140.2293725179,Other,815.3887464056331,3.0,35.0,52.850817016965166,2018-09-18,0.0
10956.0,66.0,Female,West,Post-Graduate,Salaried,429757.5351458877,11212.135615560808,Business,752.1858211742759,4.0,31.0,45.67568888117877,2020-11-21,1.0
11410.0,54.0,Male,East,Graduate,Self-Employed,670361.2639304732,617061.9049234324,Education,668.5144679721968,4.0,26.0,3.4806344588337836,2021-05-03,0.0
10644.0,24.0,Female,East,Primary,Salaried,689121.972193694,692960.8987202619,Education,687.7161661750384,2.220446049250313e-16,29.0,12.50920872814283,2015-11-11,0.0
11070.0,45.0,Male,South,Primary,Self-Employed,858702.4608470215,1344237.170597001,Business,645.536561398891,1.0,25.0,22.29981496905236,2019-10-02,0.0
10877.0,31.0,Male,South,Secondary,Salaried,1112317.027009179,413670.8467156121,Car,627.1934749822353,1.0,32.0,65.70650567814171,2018-07-01,0.0
11767.0,52.0,Male,East,Graduate,Self-Employed,506443.8437393665,158880.7258038851,Home,723.0417013050592,3.0,35.0,52.75273465106918,2016-02-26,0.0
10060.0,61.0,Female,North,Secondary,Salaried,855262.185067003,101528.07030965891,Business,603.6794368110462,2.220446049250313e-16,41.0,41.77406082489368,2017-12-21,0.0
10593.0,58.0,Male,West,Primary,Self-Employed,947855.8383840608,171943.26946588865,Other,585.4750080171764,3.0,37.0,14.962502602543736,2021-10-14,0.0
11187.0,68.0,Male,South,Secondary,Salaried,929119.702647642,32707.990819263796,Car,787.1681266827354,2.0,28.0,50.96686242397035,2020-08-29,0.0
10832.0,22.0,Female,East,Secondary,Unemployed,622070.9814176298,97322.73726330083,Business,671.0875264417786,3.0,32.0,12.79086372374967,2017-04-10,0.0
11192.0,20.0,Other,South,Secondary,Self-Employed,1091163.603102491,386122.2827011403,Car,565.1608248585637,2.0,33.0,38.58264705136585,2016-08-06,0.0
10827.0,23.0,Male,East,Primary,Salaried,652238.6130332884,21782.376971841324,Other,645.6831443625296,3.0,24.0,32.59205258661867,2022-08-15,0.0
11999.0,24.0,Male,West,Graduate,Salaried,338940.0632205291,202732.94413677766,Home,529.5618285821486,2.220446049250313e-16,33.0,35.44166879432446,2015-10-29,0.0
11042.0,51.0,Male,West,Graduate,Unemployed,1093700.1999133355,301561.4966799714,Business,686.8695676824756,2.0,28.0,30.51253680812289,2019-08-22,0.0
11151.0,54.0,Female,West,Secondary,Self-Employed,173332.60565631295,57126.422765580035,Other,518.5236044802696,3.0,36.0,38.05739167840562,2020-01-22,0.0
10377.0,47.0,Male,South,Secondary,Self-Employed,749634.4786100902,70921.50925727218,Other,618.0175547793003,1.0,36.0,38.02557719468158,2022-07-10,0.0
10190.0,45.0,Male,West,Secondary,Salaried,870504.309791229,351247.2352917211,Car,615.4438536067253,2.0,31.0,46.41287568680387,2015-04-29,0.0
10105.0,43.87869129796337,Male,South,Secondary,Unemployed,904537.1932987284,483372.8425687763,Car,675.6380921808374,2.0,31.0,28.467594019115943,2023-08-03,1.0
10647.0,48.0,Female,North,Graduate,Salaried,618382.5645533497,106722.66078801872,Education,861.6984738611611,3.0,35.0,35.37409898298472,2022-09-01,1.0
11184.0,31.0,Male,South,Primary,Self-Employed,929582.4719847804,494301.6728444213,Business,570.9395999058584,3.0,37.0,32.14868706635276,2015-03-04,0.0
10291.0,43.0,Male,North,Graduate,Self-Employed,852877.622858088,190596.5072246557,Home,654.8190967422987,3.0,29.0,28.39498352143952,2024-02-05,0.0
10481.0,36.0,Female,West,Graduate,Self-Employed,629600.5899168048,171956.9694287485,Car,675.5124033402573,2.0,23.0,18.887070758024898,2018-10-09,0.0
10896.0,41.0,Female,East,Secondary,Salaried,991422.4042565232,57064.4049427876,Education,657.2465940971566,1.0,41.0,55.385373112119,2024-03-02,0.0
11011.0,39.0,Male,West,Secondary,Salaried,620942.0997852016,224853.2261365048,Car,652.3860587422187,1.0,38.0,56.38857832966768,2017-05-07,0.0
10683.0,30.0,Male,East,Post-Graduate,Salaried,569712.7937157466,459127.0507188884,Home,805.5113849885491,2.0,33.0,39.18937274079686,2023-05-20,0.0
10680.0,55.0,Male,East,Secondary,Salaried,893021.5405622905,75684.62855685761,Other,752.5851965190795,3.0,33.0,35.18670343578316,2023-11-27,0.0
10732.0,43.88988993540259,Female,North,Graduate,Salaried,919480.3224757464,87283.20124250799,Car,651.6496734337713,2.0,23.0,41.01917251729756,2016-09-13,0.0
10260.0,33.0,Male,West,Post-Graduate,Self-Employed,574030.7757570489,271515.49330905173,Education,441.72614731428894,2.0,28.0,53.70372787218693,2020-08-01,0.0
10743.0,38.0,Female,East,Secondary,Self-Employed,682946.2003005707,237418.00222860623,Car,668.5442644095377,4.0,23.0,35.21942133354612,2018-08-15,0.0
10568.0,18.0,Male,West,Secondary,Self-Employed,1092534.4956156197,64096.522484699526,Education,551.9644274939636,2.0,28.0,18.230663802971694,2017-11-21,0.0
10340.0,65.0,Male,East,Primary,Salaried,789697.3386931713,144538.4205647046,Business,757.8193960069633,2.220446049250313e-16,30.0,27.540526845022583,2019-11-07,1.0
11537.0,68.0,Male,East,Post-Graduate,Salaried,343007.58076784783,41291.709664593975,Car,516.2201608920017,1.0,29.0,21.462832236226458,2020-04-02,0.0
11797.0,57.0,Male,South,Secondary,Unemployed,450690.33598544606,148719.95150425303,Business,699.8331127759354,2.0,29.0,31.03802819849756,2019-06-25,1.0
11313.0,42.0,Female,North,Post-Graduate,Salaried,732851.1953002168,172670.91847076346,Car,721.786939656395,2.220446049250313e-16,27.0,32.593029545915726,2017-03-08,0.0
11336.0,60.0,Male,North,Secondary,Salaried,373547.59418572,299612.0237305155,Business,707.8723900299249,2.220446049250313e-16,28.0,8.785922430652988,2016-08-27,0.0
10323.0,42.0,Female,East,Post-Graduate,Self-Employed,1000807.79915564,822538.9030456184,Car,642.7139719591682,3.0,35.0,44.73658714361609,2016-05-28,0.0
11367.0,47.0,Male,South,Graduate,Self-Employed,470813.3094848456,878435.6657932561,Other,646.4212256720489,1.0,20.0,21.99859997604101,2024-09-18,0.0
10803.0,67.0,Male,South,Secondary,Self-Employed,708928.1601124187,361897.2461622233,Education,641.1206691227794,1.0,33.0,53.11931417056807,2021-07-15,0.0
11823.0,68.0,Male,West,Graduate,Self-Employed,479639.4774337689,257717.9294051872,Education,766.131659391752,2.220446049250313e-16,30.0,22.589643107503708,2023-09-19,0.0
10041.0,20.0,Male,East,Secondary,Salaried,622043.2349613942,13425.739863674447,Car,704.4775805556419,4.0,27.0,32.94991592658616,2019-08-05,0.0
11908.0,29.0,Female,North,Graduate,Self-Employed,397883.4567236637,14034.674176507164,Other,551.9369608358649,3.0,31.0,37.694198520802736,2015-08-19,0.0
11723.0,26.0,Male,South,Secondary,Salaried,1079904.9071993807,617687.4532217721,Home,611.9773747430158,2.0,28.0,34.3294279944568,2017-12-09,0.0
10269.0,37.0,Female,West,Graduate,Salaried,234717.09036499215,14930.577372730186,Business,634.3828623070541,2.220446049250313e-16,34.0,55.046520507307335,2015-04-08,0.0
11772.0,20.0,Female,East,Graduate,Self-Employed,566850.5816301667,100708.55397662375,Business,549.8373297407728,1.0,32.0,12.65418823602688,2019-05-15,1.0
11898.0,43.8871915886754,Female,North,Graduate,Salaried,1018885.0532803872,246216.5548381917,Other,578.5131057830267,3.0,28.0,53.78488732500264,2016-11-26,0.0
10192.0,56.0,Male,North,Graduate,Salaried,621324.1253703877,42029.247815473354,Other,653.8306133859315,3.0,26.0,49.710958728834015,2020-05-13,1.0
11861.0,43.901514762920634,Male,West,Graduate,Unemployed,595655.3499979584,559183.0233525998,Education,460.6033829569983,1.0,29.0,34.80410516969275,2023-06-07,0.0
10223.0,20.0,Other,South,Graduate,Salaried,457381.4940173578,667770.8811388982,Home,652.364428523724,3.0,23.0,21.315665534360395,2022-04-06,0.0
10445.0,43.887276928150605,Female,North,Primary,Self-Employed,434449.6582189067,5852.232741760206,Car,654.0738882915339,2.0,26.0,44.48919519091909,2017-08-26,1.0
11779.0,26.0,Male,East,Post-Graduate,Salaried,618687.3088249936,210192.2032276426,Education,836.2763778349168,2.0,31.0,49.26647389524658,2017-12-30,0.0
10265.0,36.0,Male,West,Primary,Unemployed,429745.586286835,34337.45090426947,Other,692.0970657260789,1.0,29.0,33.7994300469395,2024-10-16,0.0
10442.0,32.0,Female,South,Post-Graduate,Salaried,269801.51429632504,186393.07407700483,Other,719.6541979979345,1.0,31.0,16.67960375445933,2021-01-05,0.0
11440.0,36.0,Female,West,Post-Graduate,Salaried,776880.753416526,10038.346558946301,Home,666.7671609801052,2.0,27.0,26.047400293817347,2020-12-01,1.0
10853.0,57.0,Male,West,Primary,Self-Employed,250205.60469319188,340296.79513295967,Home,633.0585018915517,1.0,31.0,48.63801632861578,2015-08-14,0.0
10774.0,43.0,Female,North,Graduate,Self-Employed,544035.1918456188,656800.6178918125,Education,667.3603998580304,2.0,33.0,44.382890046382485,2022-07-17,0.0
10279.0,18.0,Male,North,Graduate,Self-Employed,-864308.6011710407,175942.50297425425,Business,703.9910474331863,3.0,32.0,27.970418622513222,2020-02-02,0.0
10801.0,27.0,Male,East,Secondary,Salaried,608321.4569643374,92691.90617133991,Home,626.8301578233896,5.0,34.0,61.49654162715946,2017-01-07,0.0
11317.0,19.0,Male,South,Secondary,Salaried,333739.74900184665,808268.5809547858,Education,563.4587506686023,3.0,29.0,49.02916641709994,2023-08-14,0.0
10962.0,43.0,Male,West,Graduate,Salaried,-106775.3601825001,121331.1269104273,Business,450.40824686078446,3.0,28.0,40.54535577217431,2022-06-18,0.0
11721.0,63.0,Female,North,Graduate,Salaried,293819.50401108287,458298.9952500413,Business,612.3339684340219,2.0,43.0,25.44070646477749,2018-03-08,0.0
10986.0,19.0,Male,West,Graduate,Salaried,422400.49408270215,109262.53019382551,Home,748.3035103128412,1.0,36.0,10.834534864544388,2024-11-02,0.0
