house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
102159.0,2483,4,3,6.3,13.0,4.3,5132.0,1,0,13,35600483.0
102160.0,2012,3,3,5.5,32.0,13.6,5438.0,1,0,4,22970449.0
102161.0,928,3,2,3.3,10.0,27.0,1318.0,1,0,10,9617488.0
102162.0,1810,5,4,5.4,31.0,22.9,3882.0,1,0,16,27156433.0
102163.0,1974,4,3,3.6,18.0,20.7,3365.0,1,0,18,20491766.0
102164.0,2391,6,4,3.3,28.0,24.2,4939.0,1,0,18,24250871.0
102165.0,2677,6,5,3.8,23.0,18.3,5984.0,1,0,5,29803538.0
102166.0,990,4,2,8.9,30.0,15.0,1221.0,1,0,1,27093948.0
102167.0,1123,2,3,5.8,6.950000000000017,18.6,3098.0,1,0,0,17262890.0
102168.0,833,1,2,5.0,19.0,16.0,1880.0,0,0,8,12821532.0
102169.0,1498,3,2,7.5,37.0,5.6,2224.0,0,0,20,29751480.0
102170.0,1953,4,4,3.0,40.0,18.4,3506.0,1,0,5,18203859.0
102171.0,2292,5,2,8.9,27.0,16.8,6380.199999999993,1,0,0,46250249.55
102172.0,1601,3,2,3.5,38.0,23.5,3601.0,1,0,1,14798819.0
102173.0,1442,4,2,7.5,18.0,10.1,2049.0,0,0,11,24861775.0
102174.0,1749,5,4,8.7,6.950000000000017,7.6,2676.0,1,0,0,39822878.0
102175.0,1107,2,1,6.4,14.0,12.0,2629.0,0,0,14,17611352.0
102176.0,2735,6,5,1.9,22.0,30.2,6380.199999999993,1,0,5,17063309.0
102177.0,606,2,2,3.9,24.0,23.5,1342.0,0,0,8,6960082.0
102178.0,1770,4,3,7.6,26.0,12.3,3230.0,0,0,16,29479834.0
102179.0,2735,6,5,1.9,21.0,22.6,6380.199999999993,1,0,3,16585736.0
102180.0,1654,4,3,1.9,21.0,32.8,2998.0,0,0,5,7390388.0
102181.0,1526,5,3,7.9,32.0,8.0,2269.0,1,0,13,25387605.0
102182.0,1418,2,4,6.8,12.0,10.6,4186.0,1,0,12,24551241.0
102183.0,1533,3,2,1.9,24.0,25.7,3516.0,0,0,3,9500358.0
102184.0,2542,6,3,4.0,27.0,16.7,3887.0,1,1,10,31117682.0
102185.0,606,1,1,4.8,14.0,22.2,1026.75,1,0,14,6189628.85
102186.0,2647,6,4,6.4,17.0,21.2,5337.0,1,0,10,38714730.0
102187.0,724,2,2,3.2,48.0,21.1,1296.0,1,0,22,6189628.85
102188.0,1477,2,2,7.1,23.0,4.0,3161.0,1,0,22,26399794.0
102189.0,1371,4,3,6.6,50.0,9.0,1978.0,1,0,22,18011108.0
102190.0,2033,5,3,4.9,22.0,17.6,5132.0,0,0,14,21517896.0
102191.0,611,1,1,4.5,33.0,14.1,1220.0,0,0,8,6189628.85
102192.0,1950,4,3,4.1,8.0,19.1,2017.0,1,0,1,22390687.0
102193.0,2735,5,4,7.3,6.950000000000017,9.8,5526.0,1,0,0,46250249.55
102194.0,764,1,2,3.4,11.0,24.7,1246.0,0,0,3,7292706.0
102195.0,1773,3,3,4.4,36.0,13.1,1026.75,0,0,0,20414075.0
102196.0,1220,3,3,4.9,18.0,23.8,2326.0,1,0,1,16899088.0
102197.0,1927,4,3,6.7,7.0,24.9,5053.0,0,0,0,27836840.0
102198.0,1662,3,3,5.6,22.0,26.8,3216.0,1,0,1,26902609.0
102199.0,1233,3,3,7.5,34.0,9.0,2990.0,1,1,2,19286390.0
102200.0,1967,3,3,4.7,12.0,24.9,3944.0,1,0,1,23606121.0
102201.0,2735,6,5,8.9,35.0,10.1,4873.0,0,0,5,46250249.55
102202.0,1526,3,2,6.0,9.0,16.7,2382.0,1,0,9,23491089.0
102203.0,2118,4,2,4.4,33.0,22.9,2606.0,1,0,17,23188183.0
102204.0,809,2,1,2.6,38.0,31.3,2067.0,0,0,22,6189628.85
102205.0,1028,3,3,4.8,14.0,25.9,2507.0,1,0,14,13311953.0
102206.0,1957,5,2,6.5,42.0,10.6,3587.0,1,0,3,33214166.0
102207.0,2615,6,5,8.3,46.0,14.6,2054.0,1,0,12,46250249.55
102208.0,1881,4,3,5.3,26.0,29.1,4295.0,1,0,14,27218677.0
102209.0,1447,3,3,5.9,14.0,22.6,2108.0,1,0,8,17956563.0
102210.0,1650,4,3,4.5,50.0,30.7,3442.0,0,0,16,12158654.0
102211.0,837,2,2,8.9,13.0,4.0,1026.75,1,1,1,19455507.0
102212.0,2043,4,4,7.2,50.0,17.0,4199.0,0,0,9,34099322.0
102213.0,2224,3,3,6.9,50.0,15.9,4273.0,0,0,7,33238716.0
102214.0,1356,3,2,4.1,27.0,28.9,1026.75,0,0,16,13254254.0
102215.0,1344,3,3,7.6,10.0,5.4,3993.0,0,0,1,27802459.0
102216.0,1823,4,3,3.9,25.0,20.3,3290.0,0,0,2,20060118.0
102217.0,1366,2,2,7.4,50.0,18.2,2520.0,0,0,8,19918159.0
102218.0,1607,5,3,5.2,14.0,13.0,3730.0,1,0,14,22918711.0
102219.0,2735,6,5,4.3,20.0,23.6,5938.0,1,0,1,41301872.0
102220.0,1489,3,1,3.6,6.950000000000017,24.1,3303.0,0,0,0,14243476.0
102221.0,1417,2,2,6.5,20.0,14.3,1861.0,0,0,2,20790756.0
102222.0,1229,2,2,6.3,31.0,19.5,2353.0,1,0,1,19445219.0
102223.0,2134,6,5,6.3,11.0,9.4,1823.0,0,0,5,30085769.0
102224.0,1532,4,4,3.0,49.0,21.3,2846.0,1,0,9,11795000.0
102225.0,1228,2,3,3.7,8.0,23.1,3521.0,1,0,8,12830948.0
102226.0,2509,6,4,6.6,14.0,8.0,2751.0,1,0,10,44745407.0
102227.0,2573,5,5,8.4,44.0,17.2,4605.0,1,0,7,43663528.0
102228.0,1260,4,3,5.4,19.0,14.0,1026.75,1,0,3,18631691.0
102229.0,606,2,2,2.7,50.0,31.6,1026.75,0,0,3,6189628.85
102230.0,2305,5,5,3.7,6.950000000000017,18.6,5255.0,1,0,0,30221079.0
102231.0,1205,2,3,6.6,17.0,19.4,2687.0,1,0,1,20244631.0
102232.0,2164,3,2,8.9,26.0,4.0,3547.0,0,1,2,46250249.55
102233.0,606,1,1,2.7,50.0,32.8,1026.75,1,0,13,6189628.85
102234.0,2230,4,2,3.3,23.0,31.9,2799.0,0,0,22,18818307.0
102235.0,863,2,2,4.0,29.0,19.7,2377.0,0,0,1,8556143.0
102236.0,2125,4,2,7.9,21.0,6.3,5371.0,0,0,9,39051038.0
102237.0,1659,3,2,6.9,20.0,17.0,3227.0,1,0,3,26541241.0
102238.0,1030,2,1,7.4,14.0,4.0,2160.0,0,1,0,20702352.0
102239.0,1385,3,2,7.2,27.0,13.6,1916.0,1,0,18,27350476.0
102240.0,2096,5,4,3.6,18.0,19.4,5815.0,1,0,7,22418821.0
102241.0,1719,2,2,8.3,30.0,8.6,2696.0,0,0,0,34205844.0
102242.0,2030,4,3,4.8,23.0,16.7,4593.0,0,0,22,27328089.0
102243.0,2735,5,4,6.4,17.0,11.0,3532.0,1,0,8,37907789.0
102244.0,633,2,2,5.4,49.0,29.0,1198.0,0,0,13,6189628.85
102245.0,2701,6,4,7.0,13.0,18.7,6380.199999999993,1,0,6,46250249.55
102246.0,1718,3,3,2.5,15.0,18.6,2460.0,1,0,2,12928284.0
102247.0,1066,2,3,8.9,6.950000000000017,4.0,2611.0,0,0,0,22097650.0
102248.0,785,1,1,4.5,18.0,26.6,1061.0,0,0,3,8536700.0
102249.0,1527,2,2,8.2,47.0,16.2,2228.0,0,0,4,30790859.0
102250.0,2249,5,3,7.0,48.0,5.7,4486.0,0,1,10,37071531.0
102251.0,1567,3,2,5.3,16.0,23.3,4048.0,1,1,1,21554059.0
102252.0,2632,6,5,2.2,29.0,30.0,4793.0,1,0,5,25069291.0
102253.0,707,1,1,5.7,33.0,6.2,1676.0,0,0,8,9636497.0
102254.0,1642,3,1,1.9,8.0,26.9,4411.0,0,0,8,10235602.0
102255.0,836,1,1,4.4,41.0,21.0,1285.0,1,0,10,7096619.0
102256.0,1886,3,3,8.6,9.0,9.5,2046.0,0,0,9,44368493.0
102257.0,2226,4,4,1.9,16.0,21.4,3977.0,1,0,16,16469646.0
102258.0,1377,4,2,3.2,10.0,20.8,3806.0,0,0,10,13693947.0
102259.0,606,1,2,8.6,26.0,5.5,1026.75,1,0,14,9074314.0
102260.0,1779,4,2,3.1,12.0,22.5,4641.0,0,0,12,16631491.0
102261.0,1934,4,4,3.9,14.0,20.2,3563.0,1,0,0,22152847.0
102262.0,1913,3,3,2.4,36.0,27.0,5842.0,1,0,8,14645637.0
102263.0,2453,5,4,7.3,16.0,15.0,6380.199999999993,1,0,11,42894448.0
102264.0,954,3,1,4.8,21.0,31.2,2498.0,1,0,5,11607932.0
102265.0,2092,4,3,4.5,9.0,26.7,2117.0,1,0,5,22726659.0
102266.0,2425,6,4,4.8,7.0,28.5,1353.0,1,0,0,32485279.0
102267.0,606,1,2,6.4,24.0,12.9,1026.75,0,0,22,6465267.0
102268.0,1858,4,4,8.7,15.0,4.0,4727.0,1,0,3,44738454.0
102269.0,1322,3,2,3.8,50.0,28.4,3041.0,0,0,5,10876431.0
102270.0,1597,3,2,7.1,50.0,13.6,2501.0,0,0,11,28239410.0
102271.0,1876,4,4,3.6,9.0,28.6,2079.0,1,0,2,19687761.0
102272.0,1333,3,2,7.3,7.0,7.8,3410.0,1,0,0,24782239.0
102273.0,1211,3,2,1.9,50.0,32.8,3772.0,0,0,11,6189628.85
102274.0,1672,2,1,4.1,28.0,21.6,2672.0,1,0,4,16046442.0
102275.0,943,1,1,6.5,23.0,12.7,2353.0,1,0,13,15913745.0
102276.0,944,3,2,5.2,8.0,17.2,3362.0,1,0,3,13876022.0
102277.0,2092,5,4,8.9,50.0,8.8,3946.0,1,0,15,46250249.55
102278.0,903,1,1,5.7,12.0,22.5,1714.0,0,0,1,12681475.0
102279.0,2083,4,3,4.5,33.0,19.3,4866.0,1,0,6,25177947.0
102280.0,1951,5,4,7.7,32.0,14.0,3569.0,0,0,3,33022718.0
102281.0,606,2,1,5.8,6.950000000000017,19.6,1480.0,1,0,0,8191169.0
102282.0,1210,1,1,4.2,14.0,26.8,2127.0,1,1,14,11752376.0
102283.0,2426,5,3,5.0,8.0,25.9,4807.0,1,0,8,28492839.0
102284.0,1012,2,2,7.1,6.950000000000017,24.6,1148.0,0,0,0,16548646.0
102285.0,1348,4,2,6.5,18.0,12.7,2505.0,0,0,16,23866162.0
102286.0,1950,6,4,2.5,9.0,32.8,2721.0,1,0,6,18468770.0
102287.0,2159,5,2,5.6,12.0,18.9,4766.0,1,0,11,33198198.0
102288.0,1486,2,2,3.9,7.0,16.7,1488.0,0,0,0,15047901.0
102289.0,1262,3,3,4.8,17.0,16.7,3266.0,1,0,17,16448147.0
102290.0,2575,6,4,5.1,50.0,22.5,3804.0,1,0,12,30059169.0
102291.0,2735,6,4,1.9,25.0,32.8,6380.199999999993,1,1,20,20351817.0
102292.0,2286,4,4,7.9,15.0,5.2,6380.199999999993,1,0,15,46250249.55
102293.0,1705,5,4,7.8,20.0,7.0,3958.0,0,0,3,33368796.0
102294.0,1125,3,2,8.0,24.0,7.8,1212.0,0,0,3,23590922.0
102295.0,1110,2,2,2.9,25.0,21.1,1802.0,1,0,16,7826920.0
102296.0,1990,5,3,4.1,17.0,11.4,2910.0,0,0,2,21573647.0
102297.0,1922,5,5,3.5,13.0,11.2,2955.0,1,0,1,24997605.0
102298.0,2561,6,5,3.6,33.0,21.9,6380.199999999993,1,0,0,31550646.0
102299.0,2073,5,4,5.2,10.0,20.9,3956.0,0,1,4,28042310.0
102300.0,673,1,1,5.3,34.0,23.0,1080.0,0,1,1,7586721.0
102301.0,2334,6,4,8.5,16.0,4.0,3621.0,1,0,16,46250249.55
102302.0,1001,1,2,2.5,41.0,19.4,1683.0,1,0,7,7340940.0
102303.0,1400,3,2,7.6,11.0,9.0,3247.0,0,0,3,26788876.0
102304.0,1813,3,3,6.8,10.0,14.6,1856.0,0,1,9,28910354.0
102305.0,2735,6,5,8.7,22.0,15.0,6068.0,1,0,1,46250249.55
102306.0,2735,6,4,6.6,12.0,19.5,6380.199999999993,1,0,12,46250249.55
102307.0,2044,6,4,4.5,50.0,19.3,1960.0,0,0,7,19889812.0
102308.0,1531,4,2,1.9,13.0,32.4,1760.0,1,0,0,9108673.0
102309.0,1997,3,2,3.1,11.0,20.6,3937.0,1,0,4,18826469.0
102310.0,2227,6,4,3.5,27.0,24.9,6379.0,1,0,14,26174131.0
102311.0,1442,4,4,3.6,6.950000000000017,23.8,3925.0,1,0,0,15848405.0
102312.0,2735,6,5,4.3,50.0,30.5,4606.0,0,0,22,30718277.0
102313.0,1800,3,1,6.7,30.0,17.9,5122.0,1,0,22,23206995.0
102314.0,1974,4,2,7.3,24.0,8.5,3569.0,1,0,15,38081921.0
102315.0,2083,5,3,5.6,13.0,13.6,3756.0,1,0,1,29186959.0
102316.0,1924,4,2,2.5,19.0,25.5,3957.0,1,0,4,16249388.0
102317.0,2195,6,4,7.8,14.0,4.0,5496.0,1,0,4,44603272.0
102318.0,1249,3,3,6.9,15.0,12.9,2042.0,1,0,1,22737832.0
102319.0,1287,1,2,2.4,35.0,26.9,2267.0,0,0,22,7832796.0
102320.0,935,2,2,6.2,26.0,19.2,1170.0,0,0,2,15374042.0
102321.0,1936,4,3,6.3,16.0,19.8,4280.0,1,0,4,30123013.0
102322.0,2156,5,2,8.0,6.950000000000017,11.6,5519.0,1,0,0,46250249.55
102323.0,1948,4,3,8.9,50.0,4.0,5059.0,1,0,2,40724113.0
102324.0,2735,6,5,6.3,10.0,8.8,3231.0,1,1,6,46250249.55
102325.0,1646,5,4,8.4,35.0,6.2,2914.0,1,0,22,34644325.0
102326.0,2085,5,3,1.9,13.0,32.8,5728.0,1,0,3,12270752.0
102327.0,940,2,1,5.9,23.0,21.0,2011.0,0,0,12,12547255.0
102328.0,1398,3,1,8.9,11.0,6.8,2825.0,1,0,1,31012765.0
102329.0,2102,5,2,8.1,13.0,24.9,4217.0,1,1,9,40313727.0
102330.0,2202,4,2,6.3,12.0,25.5,5119.0,1,0,4,41110233.0
102331.0,1459,4,2,8.9,22.0,13.0,3168.0,1,0,12,39859770.0
102332.0,1603,4,3,1.9,13.0,32.8,2653.0,0,0,6,10412484.0
102333.0,663,3,2,2.5,22.0,30.3,1676.0,1,0,4,6189628.85
102334.0,1418,4,3,4.9,44.0,22.6,1813.0,1,1,8,19243610.0
102335.0,2229,4,2,6.9,9.0,4.0,6226.0,1,0,2,42096751.0
102336.0,2024,5,1,5.0,9.0,13.7,2960.0,1,1,9,29749744.0
102337.0,1975,4,4,7.0,49.0,12.7,4599.0,1,0,14,34188430.0
102338.0,1682,4,2,3.0,31.0,26.8,3198.0,1,0,8,15181509.0
102339.0,1655,3,2,3.4,21.0,24.1,2837.0,1,0,5,15260208.0
102340.0,1221,2,1,6.7,7.0,16.5,3437.0,1,0,0,20164861.0
102341.0,2104,5,4,7.6,6.950000000000017,4.0,5146.0,1,1,0,37364440.0
102342.0,1924,2,2,4.0,11.0,26.0,3780.0,1,0,3,22127769.0
102343.0,1970,3,2,5.7,23.0,18.3,6003.0,0,0,16,28499899.0
102344.0,1308,3,2,8.2,37.0,9.3,3385.0,0,0,10,25823878.0
102345.0,606,1,2,2.4,22.0,32.8,1026.75,0,0,1,6189628.85
102346.0,2363,5,4,4.1,23.0,16.4,1521.0,1,0,1,30208825.0
102347.0,1339,2,2,8.9,40.0,6.3,2764.0,1,0,22,28964332.0
102348.0,1089,2,1,8.9,27.0,8.8,3082.0,1,0,3,28103856.0
102349.0,2101,5,2,7.8,15.0,6.5,4972.0,1,0,11,41589229.0
102350.0,1395,4,3,5.6,20.0,6.2,4107.0,1,0,0,20384360.0
102351.0,2339,5,4,5.3,38.0,12.2,3838.0,1,0,8,28137487.0
102352.0,2051,5,4,8.9,24.0,7.9,3958.0,1,1,3,44674361.0
102353.0,2094,5,2,4.6,50.0,19.7,4071.0,1,0,2,22264535.0
102354.0,762,1,1,4.1,13.0,22.6,1634.0,0,0,13,7525951.0
102355.0,2438,5,3,5.6,10.0,14.2,5999.0,1,0,10,32489233.0
102356.0,1820,3,2,6.9,25.0,6.4,5423.0,1,0,13,29287828.0
102357.0,1410,3,2,6.8,22.0,15.4,4379.0,1,0,0,26826657.0
102358.0,1743,5,4,4.8,9.0,19.6,5229.0,0,0,3,21228557.0
102359.0,606,2,2,6.1,14.0,20.5,1189.0,1,1,4,7756304.0
102360.0,1916,5,3,5.8,44.0,13.1,3439.0,1,0,12,23737950.0
102361.0,981,2,2,2.0,28.0,16.9,2095.0,0,0,14,6189628.85
102362.0,771,3,3,8.9,14.0,4.0,1845.0,1,0,10,17598951.0
102363.0,660,1,1,4.7,11.0,18.5,1373.0,1,0,11,7875443.0
102364.0,2373,6,5,8.3,16.0,10.9,3445.0,1,0,6,43636661.0
102365.0,1241,3,3,7.5,37.0,11.1,2138.0,1,0,8,18741265.0
102366.0,2647,6,5,5.7,21.0,14.5,6380.199999999993,1,0,1,33132480.0
102367.0,1302,4,1,7.2,20.0,4.0,2411.0,1,1,6,23901032.0
102368.0,606,1,2,5.4,38.0,7.5,1088.0,1,0,6,6450854.0
102369.0,924,2,2,6.3,10.0,18.3,1805.0,0,0,9,12802955.0
102370.0,2453,6,5,4.2,12.0,21.0,3593.0,1,0,5,28516637.0
102371.0,1549,3,3,4.6,23.0,19.0,2939.0,1,0,3,20358375.0
102372.0,1294,2,3,5.8,20.0,8.3,2233.0,0,0,3,18595525.0
102373.0,1754,6,5,6.2,17.0,10.6,2780.0,1,0,1,28291975.0
102374.0,1976,4,4,5.6,39.0,18.5,2697.0,1,0,12,27199269.0
102375.0,2376,5,5,2.4,6.950000000000017,29.5,4609.0,1,0,0,20567900.0
102376.0,2592,6,5,8.0,10.0,10.0,6145.0,1,1,9,46250249.55
102377.0,1416,3,1,5.0,10.0,28.3,3784.0,1,0,8,18338761.0
102378.0,788,1,1,4.9,29.0,16.8,1026.75,1,0,5,7838166.0
102379.0,1381,3,3,7.2,15.0,21.1,4093.0,1,0,15,20277212.0
102380.0,1819,3,2,6.7,50.0,16.2,3958.0,1,0,22,24845821.0
102381.0,1024,2,1,7.5,40.0,13.1,1356.0,0,0,6,17306752.0
102382.0,1028,2,1,6.7,16.0,20.5,1807.0,1,0,5,18010706.0
102383.0,1873,4,2,5.2,29.0,15.7,1636.0,1,0,2,23450310.0
102384.0,1618,2,2,5.3,28.0,17.1,1662.0,1,0,11,21670937.0
102385.0,1671,5,5,5.0,47.0,12.7,5068.0,1,0,8,23551147.0
102386.0,1157,3,3,5.5,18.0,24.1,1829.0,1,0,18,15870294.0
102387.0,1500,4,4,4.2,14.0,24.4,3483.0,1,0,9,18650381.0
102388.0,1049,2,2,5.4,27.0,25.4,2028.0,1,0,3,15477025.0
102389.0,2229,4,2,6.7,18.0,16.1,4482.0,1,0,8,34402313.0
102390.0,2323,5,3,4.1,31.0,29.3,5159.0,1,0,22,25374600.0
102391.0,606,1,1,8.4,43.0,5.3,1026.75,0,0,13,7622462.0
102392.0,1046,1,1,8.9,11.0,13.9,2920.0,1,1,1,20781323.0
102393.0,677,3,2,3.3,13.0,22.7,1314.0,0,0,4,6955429.0
102394.0,1227,2,2,5.4,41.0,18.8,2083.0,1,0,4,14203635.0
102395.0,1596,2,2,5.7,21.0,22.3,3640.0,0,0,19,24167677.0
102396.0,708,3,2,5.8,21.0,31.6,1110.0,1,0,9,8228193.0
102397.0,1051,2,1,4.7,37.0,25.8,2233.0,1,0,17,10833158.0
102398.0,997,2,1,7.8,19.0,17.1,1895.0,1,0,2,16316851.0
102399.0,1785,3,2,8.3,33.0,6.8,4331.0,1,0,22,29886950.0
102400.0,1695,5,4,6.9,12.0,15.2,3172.0,0,0,1,24478600.0
102401.0,1181,2,1,3.7,16.0,23.3,1632.0,1,0,5,11992237.0
102402.0,1765,4,3,8.2,48.0,18.8,3914.0,0,0,0,33549897.0
102403.0,1295,4,3,5.0,21.0,19.1,2380.0,1,0,2,17109136.0
102404.0,1473,4,3,8.9,11.0,15.7,1337.0,0,0,11,32108587.0
102405.0,2735,6,5,4.3,11.0,14.3,5801.0,0,0,1,33645723.0
102406.0,2521,4,3,5.4,20.0,27.2,4229.0,0,0,2,35342513.0
102407.0,805,1,1,7.8,34.0,6.4,1777.0,1,0,22,14716437.0
102408.0,2189,5,4,3.4,6.950000000000017,29.9,3255.0,0,0,0,22973352.0
102409.0,2177,4,3,6.8,15.0,9.4,2778.0,1,0,5,37413736.0
102410.0,904,2,2,8.1,28.0,14.4,2448.0,1,0,1,16285478.0
102411.0,2182,5,3,4.2,24.0,16.6,5468.0,1,0,15,30195982.0
102412.0,2650,6,5,4.1,26.0,28.9,5290.0,1,0,7,31957120.0
102413.0,920,1,1,8.6,13.0,14.3,2082.0,0,0,4,17815835.0
102414.0,1054,4,3,5.1,22.0,16.1,2621.0,0,0,4,14049565.0
102415.0,2311,6,4,3.4,38.0,28.3,4608.0,1,0,7,22208414.0
102416.0,1826,4,3,5.3,16.0,24.8,2328.0,1,0,8,23727621.0
102417.0,2008,5,4,3.4,22.0,19.3,4377.0,1,0,17,21699263.0
102418.0,1871,6,4,6.4,6.950000000000017,9.6,4867.0,1,0,0,28039339.0
102419.0,1904,3,2,6.7,28.0,8.5,4486.0,1,0,15,30408749.0
102420.0,788,2,3,2.2,13.0,21.1,1604.0,0,0,13,6189628.85
102421.0,2331,3,2,3.3,9.0,18.6,5453.0,0,0,9,24038411.0
102422.0,2410,6,4,3.4,15.0,30.3,4497.0,0,0,11,24492718.0
102423.0,1501,4,2,7.3,29.0,16.4,3942.0,1,0,20,26249967.0
102424.0,1622,4,3,5.0,13.0,9.8,4555.0,0,0,8,23664687.0
102425.0,655,1,1,7.4,10.0,9.7,1026.75,0,0,7,11416739.0
102426.0,1984,3,2,7.2,31.0,6.5,5296.0,1,0,12,37379836.0
102427.0,2022,5,3,1.9,11.0,32.8,6380.199999999993,1,0,2,12094943.0
102428.0,1610,5,4,8.6,50.0,6.5,3728.0,1,0,15,35346286.0
102429.0,2381,5,3,2.8,37.0,17.3,6167.0,1,0,22,22347088.0
102430.0,1433,4,3,6.8,48.0,15.6,2310.0,1,1,4,21096841.0
102431.0,2017,3,3,7.8,23.0,15.2,3424.0,1,0,9,36467841.0
102432.0,987,3,3,1.9,13.0,24.5,1850.0,1,0,0,6636386.0
102433.0,1635,3,2,8.6,39.0,7.6,2875.0,0,1,15,32487114.0
102434.0,1537,3,2,5.2,9.0,14.0,1864.0,0,0,8,22870687.0
102435.0,1796,3,4,6.9,6.950000000000017,21.8,3406.0,1,0,0,30582820.0
102436.0,1410,3,2,7.7,26.0,9.3,3528.0,1,0,2,25141467.0
102437.0,1565,4,3,2.4,8.0,23.5,1911.0,1,0,8,13522722.0
102438.0,2187,4,3,8.0,20.0,10.7,4609.0,1,0,3,39275527.0
102439.0,1366,3,2,8.1,19.0,9.5,2854.0,0,0,12,24045621.0
102440.0,606,1,1,5.8,33.0,21.7,1102.0,1,0,9,7190205.0
102441.0,2735,5,3,1.9,9.0,32.8,6380.199999999993,1,0,9,13752015.0
102442.0,2548,6,4,4.2,7.0,29.7,5712.0,1,0,0,28401374.0
102443.0,810,1,1,6.8,18.0,12.3,1439.0,1,0,14,13411460.0
102444.0,2098,4,3,8.5,6.950000000000017,11.3,5531.0,1,1,0,37395587.0
102445.0,1323,2,2,5.3,25.0,28.0,3091.0,0,0,6,13861500.0
102446.0,1821,5,3,2.6,24.0,32.8,5361.0,1,0,5,12535514.0
102447.0,1841,5,4,7.5,24.0,7.2,3609.0,0,0,4,26562776.0
102448.0,1498,3,3,7.1,18.0,17.3,2707.0,0,0,18,28965635.0
102449.0,1141,3,2,8.7,50.0,11.4,2139.0,1,0,14,21050079.0
102450.0,1201,3,2,7.7,27.0,17.5,3251.0,0,0,12,19667209.0
102451.0,1054,3,2,5.0,31.0,27.5,2014.0,1,0,22,10228913.0
102452.0,1109,2,2,3.5,14.0,18.3,2160.0,0,0,4,14015138.0
102453.0,1606,3,2,2.1,18.0,24.6,5102.0,1,1,10,13470492.0
102454.0,1185,3,2,7.3,11.0,18.5,1414.0,1,0,11,20741184.0
102455.0,2093,4,2,5.5,22.0,19.4,4634.0,0,0,22,32005373.0
102456.0,2617,6,4,7.7,12.0,4.0,5138.0,1,0,6,46250249.55
102457.0,1273,2,2,6.9,32.0,4.3,2355.0,1,1,5,19816400.0
102458.0,1806,5,3,4.8,20.0,24.6,2579.0,1,1,1,22061943.0
102459.0,1975,4,4,8.9,6.950000000000017,12.4,3163.0,1,1,0,42840000.0
102460.0,1957,5,3,7.7,11.0,4.0,3435.0,1,0,7,34514080.0
102461.0,1699,4,3,7.0,45.0,20.6,3903.0,1,0,2,29822696.0
102462.0,2133,4,2,6.7,47.0,13.7,5357.0,1,0,1,32126744.0
102463.0,1963,5,4,8.9,29.0,4.0,1831.0,1,0,22,46250249.55
102464.0,846,1,1,6.8,18.0,11.2,1082.0,0,0,18,12001133.0
102465.0,2215,4,3,4.7,42.0,13.6,5158.0,1,0,4,26251869.0
102466.0,2227,4,4,4.7,19.0,17.2,5299.0,1,1,16,27500331.0
102467.0,1154,2,2,7.5,41.0,4.0,1295.0,1,0,21,18173622.0
102468.0,1675,4,2,7.6,22.0,11.8,4229.0,1,0,6,28755482.0
102469.0,2094,5,3,7.9,17.0,14.8,4170.0,1,0,3,40448520.0
102470.0,1514,4,3,2.8,32.0,18.5,3707.0,1,0,1,14179359.0
102471.0,2347,5,5,1.9,10.0,29.4,3495.0,0,0,2,17584552.0
102472.0,2735,6,5,4.5,12.0,16.7,3716.0,1,0,12,37733458.0
102473.0,1139,3,3,3.4,7.0,28.8,2067.0,1,0,0,11410885.0
102474.0,752,2,2,8.3,27.0,4.0,1385.0,0,1,12,14266052.0
102475.0,1847,5,5,3.8,20.0,27.9,3339.0,1,0,8,22624759.0
102476.0,2119,5,2,5.0,50.0,9.1,3742.0,1,0,5,26366358.0
102477.0,1500,3,3,7.8,28.0,10.3,4524.0,0,0,1,29851390.0
102478.0,2595,5,4,5.4,17.0,14.5,2543.0,1,0,4,34476011.0
102479.0,780,1,1,3.1,19.0,23.5,1165.0,1,0,18,6189628.85
102480.0,2100,4,2,1.9,24.0,22.8,3673.0,0,0,17,11360556.0
102481.0,1256,3,2,6.6,14.0,25.2,2530.0,0,0,0,18626811.0
102482.0,2735,6,4,7.4,6.950000000000017,5.1,6380.199999999993,1,0,0,46250249.55
102483.0,2735,6,4,7.6,7.0,5.0,6380.199999999993,1,0,0,46250249.55
102484.0,1152,3,3,8.7,15.0,19.7,3048.0,1,0,4,23418605.0
102485.0,1293,3,3,7.6,6.950000000000017,14.1,2960.0,0,0,0,26612675.0
102486.0,2209,5,4,8.7,21.0,4.0,2125.0,1,1,8,41652808.0
102487.0,1398,3,2,3.8,37.0,22.8,1400.0,1,0,11,13679249.0
102488.0,1620,3,2,8.9,12.0,6.0,4355.0,0,0,1,37266829.0
102489.0,1667,2,3,6.9,15.0,4.2,4417.0,1,0,15,33726925.0
102490.0,606,1,2,7.1,19.0,9.2,1072.0,1,0,0,7661029.0
102491.0,1641,4,3,6.4,17.0,15.6,2474.0,0,0,0,29101156.0
102492.0,1202,2,2,3.8,21.0,31.2,2171.0,0,0,3,12762722.0
102493.0,1329,3,2,3.7,6.950000000000017,22.8,2340.0,0,0,0,17006655.0
102494.0,2588,6,5,5.5,39.0,17.8,3585.0,1,0,1,36559649.0
102495.0,833,2,2,6.8,18.0,9.7,1795.0,1,0,18,16013341.0
